address,eligible,status_text,latency_sec,checked_at,lat,lon,method
28 Clarendon Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.253764+00:00,-37.8246460,144.9564050,error
16 Spencer Street Melbourne VIC,False,error:ElementNotInteractableException,0.013,2025-08-12T09:53:04.266398+00:00,-37.8205345,144.9551367,error
620 Collins Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.276905+00:00,-37.8187121,144.9542231,error
39 Gisborne Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.287323+00:00,-37.8085973,144.9754517,error
199 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.297953+00:00,-37.8013330,144.9777690,error
254 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.308894+00:00,-37.7997624,144.9784129,error
289-291 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:04.320656+00:00,-37.7986125,144.9782758,error
44 Nicholson Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.331706+00:00,-37.8060400,144.9737660,error
235 Exhibition Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.342470+00:00,-37.8104240,144.9695740,error
94-96 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.352861+00:00,-37.8119170,144.9702170,error
93 Nicholson Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.363082+00:00,-37.7986620,144.9745550,error
63 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.373679+00:00,-37.7980197,144.9768672,error
226 Flinders Lane Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.384114+00:00,-37.8164449,144.9665047,error
172 William Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.394689+00:00,-37.8149908,144.9582123,error
223 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.404825+00:00,-37.8007660,144.9778780,error
236 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.415154+00:00,-37.8002037,144.9783180,error
285 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.425999+00:00,-37.8003328,144.9838621,error
270 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.436923+00:00,-37.8011950,144.9840011,error
17 Market Lane Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.447166+00:00,-37.8118670,144.9692170,error
18 Market Lane Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.457530+00:00,-37.8117442,144.9694036,error
182 Collins Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.467757+00:00,-37.8146876,144.9674253,error
215 Little Collins Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.478217+00:00,-37.8144174,144.9668304,error
42-44 Russell Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.488486+00:00,-37.8155945,144.9696710,error
162 Collins Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.498578+00:00,-37.8147584,144.9678809,error
98 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.508773+00:00,-37.8120030,144.9700780,error
2-8 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.025,2025-08-12T09:53:04.533755+00:00,-37.8112700,144.9727070,error
323 Rathdowne Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.544864+00:00,-37.7991380,144.9699910,error
309 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.555991+00:00,-37.7980520,144.9671870,error
366 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.566630+00:00,-37.7981580,144.9675780,error
402 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.577101+00:00,-37.7975559,144.9676908,error
341 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.587482+00:00,-37.7973037,144.9673027,error
333-335 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.597981+00:00,-37.7975400,144.9672651,error
337 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.608881+00:00,-37.7974595,144.9672772,error
142 Russell Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.619266+00:00,-37.8130000,144.9684230,error
138 Russell Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.629804+00:00,-37.8130540,144.9684490,error
175 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.640256+00:00,-37.8129281,144.9683895,error
345 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.651416+00:00,-37.8142650,144.9637840,error
168 Elizabeth Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.661312+00:00,-37.8144712,144.9636620,error
245 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.672590+00:00,-37.8000020,144.9780100,error
251 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.683892+00:00,-37.7997308,144.9780654,error
257 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.694549+00:00,-37.7996160,144.9780820,error
263 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.705128+00:00,-37.7995400,144.9780910,error
265 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.716225+00:00,-37.7994950,144.9781020,error
267 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.726647+00:00,-37.7993850,144.9781240,error
363 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.736851+00:00,-37.7964090,144.9786090,error
365 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.747381+00:00,-37.7963200,144.9786230,error
371 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.758679+00:00,-37.7960350,144.9786590,error
106 Elgin Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.769812+00:00,-37.7974210,144.9712860,error
282 Rathdowne Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.780748+00:00,-37.7921848,144.9716357,error
312 Rathdowne Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.791188+00:00,-37.7913500,144.9717480,error
603 Rathdowne Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.800993+00:00,-37.7909300,144.9713470,error
262 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:04.811177+00:00,-37.7990124,144.9837392,error
109 Moor Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.821758+00:00,-37.8015604,144.9784949,error
26 Flinders Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.832961+00:00,-37.8152818,144.9736037,error
274 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.843899+00:00,-37.7992027,144.9785244,error
262 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.854538+00:00,-37.7995405,144.9784568,error
185 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.865221+00:00,-37.8019056,144.9776726,error
302 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.875988+00:00,-37.7981192,144.9786512,error
304 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.886579+00:00,-37.7980648,144.9786607,error
6-8 Nicholson Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.897629+00:00,-37.8083540,144.9738130,error
215A Spring Street Melbourne VIC,False,error:ElementNotInteractableException,0.025,2025-08-12T09:53:04.922989+00:00,-37.8096300,144.9719230,error
19 Lonsdale Street Melbourne VIC,False,error:ElementNotInteractableException,0.018,2025-08-12T09:53:04.940816+00:00,-37.8097711,144.9714384,error
199 Russell Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.951796+00:00,-37.8117876,144.9673475,error
177-183 Lonsdale Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.963046+00:00,-37.8110551,144.9670923,error
27-29 Tattersalls Lane Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.973795+00:00,-37.8117457,144.9654050,error
15 Celestial Avenue Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.984356+00:00,-37.8118709,144.9661938,error
197 Lonsdale Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:04.995103+00:00,-37.8112149,144.9665492,error
195 Lonsdale Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.005940+00:00,-37.8112024,144.9666038,error
233 Lonsdale Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.016458+00:00,-37.8115275,144.9655203,error
235 Russell Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.026917+00:00,-37.8111400,144.9671016,error
242 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.037366+00:00,-37.8122542,144.9656641,error
238 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.047854+00:00,-37.8122969,144.9658016,error
187 Clarendon Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.058267+00:00,-37.8300776,144.9594392,error
191 Clarendon Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.068660+00:00,-37.8302678,144.9595331,error
201 Lonsdale Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.079079+00:00,-37.8112435,144.9664343,error
203 Lonsdale Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.089473+00:00,-37.8112562,144.9663847,error
205-207 Lonsdale Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.099910+00:00,-37.8112805,144.9663097,error
"Level 1, 209-211 Lonsdale Street Melbourne VIC",False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.110129+00:00,-37.8113748,144.9662385,error
213 Lonsdale Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.120283+00:00,-37.8113484,144.9661059,error
238 Victoria Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.130683+00:00,-37.8059962,144.9585654,error
287 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.140962+00:00,-37.7986778,144.9782639,error
279 Swanston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.151241+00:00,-37.8117710,144.9646025,error
231 Swanston Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.162427+00:00,-37.8125360,144.9649780,error
191 Swanston Street Melbourne VIC,False,error:ElementNotInteractableException,0.016,2025-08-12T09:53:05.178592+00:00,-37.8129610,144.9651475,error
11-15 Elizabeth Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.189724+00:00,-37.8178091,144.9645776,error
1-5 Elizabeth Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.200320+00:00,-37.8180719,144.9647057,error
257 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.211170+00:00,-37.8011300,144.9837410,error
50 Queen Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.222414+00:00,-37.8176797,144.9622650,error
225 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.233215+00:00,-37.8007030,144.9778890,error
214-220 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.244127+00:00,-37.8010621,144.9782014,error
182 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.254774+00:00,-37.8020900,144.9780720,error
180 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.265794+00:00,-37.8021750,144.9780630,error
147 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.276363+00:00,-37.8031828,144.9774640,error
143-145 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.287029+00:00,-37.8032833,144.9774483,error
141 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.297366+00:00,-37.8033849,144.9774330,error
139 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.308142+00:00,-37.8034353,144.9774320,error
22 William Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.318420+00:00,-37.8186477,144.9599475,error
473 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.328844+00:00,-37.8154000,144.9598950,error
87 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.339109+00:00,-37.8121240,144.9709160,error
19 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.349493+00:00,-37.8117230,144.9724680,error
353 Little Collins Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.359923+00:00,-37.8157451,144.9630281,error
380 Collins Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.370250+00:00,-37.8166364,144.9618745,error
97-103 Elizabeth Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.380456+00:00,-37.8159210,144.9635080,error
387 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.391119+00:00,-37.8146558,144.9624067,error
389 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:05.401387+00:00,-37.8146664,144.9623692,error
391 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.412016+00:00,-37.8146770,144.9623263,error
405 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.013,2025-08-12T09:53:05.424771+00:00,-37.8148210,144.9618680,error
415 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.435934+00:00,-37.8148550,144.9617201,error
392 Little Collins Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.446599+00:00,-37.8156454,144.9615618,error
141 Queen Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:05.457233+00:00,-37.8151850,144.9615696,error
